TYPE	V001	V003	V004	V005	V006	V007	V008	V010	V011	V014	V015	V016	V017	V018	V019	V020	V021	V022	V023	V024	V025	V026	V027	V028	V029	V030	V031	V032	V032_R	V033	V034	V034_R	V035	V036	V037	V038	V039	V040	V041	V042	V043	V044	V045	V046	V047	V048	V049	V050	V051	V052	V053	V054	V055	V056	V057	V058	V059	V060	V061	V062	V063	V064	V065	V066	V067	V068	V069	V070	V071	V072	V073	V074	V075	V076	V077	V078	V079	V080	V081	V082	V083	V084	V085	V086	V087	V088	V089	V090	V091	V092	V093	V094	V095	V096	V097	V098	V099	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	V183	V184	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200	V201	V202	V203	V204	V205	V206	V207	V208	V209	V210	V211	V212	V213	V214	V215	V216	V217	V218	V219	V220	V221	V222	V223	V224	V225	V226	V227	V228	V229	V230	V231	V232	V233	V234	V235	V236	V237	V238	V239	V240	V241	V242	V243	V244	V245	V246	V247	V248	V249	V250	V251	V252	V253	V254	V255	V256	V257	V258	V259	V260	V261	V262	V263	V264	V265	V266	V267	V268	V269	V270	V271
2	1	PNJ016	 	FENWICK HOUSE (NJAC)	369-371 MARKET STREET	PATTERSON	NJ	07501	 	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	2	 	5	2	2	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	48	0	48	0	0	0	0	0	0	0	4	1	38	1	6	1	0	1	0	1	0	1	0	1	0	1	 	48	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	48	1	0	1	0	1	48	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	48	0	48	0	0	0	 	48	0	0	0	0	0	-9	-9	-9	48	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	0	-9	-9	-9	-9	-9	-9	 	1	1	1	1	0	1	1	1	1	0	1	0	 	0	1	1	1	1	1	1	1	1	0	 	0
2	1	PCA032	 	CUSTODY TO COMMUNITY TRANSITIONAL RE-ENTRY PROGRAM - SACRAMENTO (CCTRP-SAC)	4410 POWER INN RD	SACRAMENTO	CA	95826	4352	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	1	There are five CCTRP Facilities in California.  The other four are located in San Diego, Santa Fe Springs, Bakersfield, and Stockton.  We all share an Associate Warden.	5	2	2	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	48	0	48	0	0	0	0	0	0	0	23	0	7	0	13	0	4	0	0	0	1	0	0	0	0	0	 	48	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	47	0	1	0	0	0	48	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	48	0	48	0	0	0	 	48	0	0	0	0	0	-9	-9	-9	48	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	 	1	1	1	0	0	1	1	1	1	0	0	0	 	0	0	0	1	0	0	1	0	1	0	 	0
2	1	FSC270	 	BANNUM PLACE OF GREENVILLE	1605 EASLEY BRIDGE RD	GREENVILLE	SC	29611	5318	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	1	Bannum Place of Jackson LLC  Bannum Place of Saginaw LLC  Bannum Place of Wilmington LLC	5	2	3	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	41	0	7	0	48	0	0	0	0	0	0	0	14	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	 	48	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	48	0	0	0	0	0	48	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	48	0	48	0	0	0	0	0	0	0	0	0	 	48	0	0	0	0	0	0	0	 	0	0	0	0	0	0	-9	-9	-9	48	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	5	0	-9	-9	-9	-9	-9	-9	 	1	1	0	1	0	1	1	1	1	0	1	0	 	0	0	0	1	0	0	1	1	0	0	 	0
2	1	FWV356	 	DISMAS CHARLESTON	113 EDGAR ST	SAINT ALBANS	WV	25177	2211	CI	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	-8	 	5	2	3	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	41	0	7	0	48	0	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-8	-8	-8	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	48	-4	48	0	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	-9	-9	-9	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-8	-8	-9	-9	-9	-9	-9	-9	 	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8
2	1	PNJ022	 	GARRETT HOUSE-VOA/DV	509 COOPER ST	CAMDEN	NJ	08102	1210	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	1	This facility is operated by Volunteers of America Delaware Valley	5	2	2	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	49	0	49	0	0	0	0	0	0	0	19	0	26	0	0	0	2	0	0	0	0	0	2	0	0	0	 	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	49	0	0	0	0	0	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	49	0	49	0	0	0	 	49	0	0	0	0	0	-9	-9	-9	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	 	0	0	0	0	0	0	1	1	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	 	1
2	1	FSD279	 	COMMUNITY EDUCATION CENTERS IN	5031 S HIGHWAY 79	RAPID CITY	SD	57701	9628	CI	0	0	0	0	0	1	0	0	0	0	0	 	6	 	-4	-8	 	5	2	-4	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	42	0	7	0	49	0	-2	-4	-2	-4	-2	-4	7	0	1	0	0	0	41	0	0	0	0	0	0	0	0	0	 	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	49	0	0	0	0	0	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	49	0	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	 	-1	-4	-1	-4	-1	-4	-1	-4	 	-1	-4	-1	-4	-1	-4	-9	-9	-9	-1	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-8	-8	-9	-9	-9	-9	-9	-9	 	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8
2	1	PNY045	 	ROCHESTER WORK RELEASE	470 FORD ST	ROCHESTER	NY	14608	2454	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	1	Orleans CF	2	1	1	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	49	0	0	0	49	0	0	0	0	0	0	0	28	0	13	0	6	0	1	0	0	0	0	0	0	0	1	0	Other	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	49	0	0	0	0	0	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	49	0	49	0	0	0	 	49	0	0	0	0	0	-9	-9	-9	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	-9	-9	-9	-9	-9	-9	 	1	1	1	1	0	0	1	1	1	0	1	0	 	0	0	0	0	0	0	0	0	1	0	 	0
2	1	PWV020	 	SLAYTON WORK CAMP	1 MOUNTAIN SIDE WAY	MOUNT OLIVE	WV	25185	0001	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	1	Mount Olive Correctional Complex	2	1	1	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	49	0	0	0	49	0	0	0	0	0	0	0	40	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	 	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	49	0	0	0	0	0	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	49	0	49	0	0	0	 	49	0	0	0	0	0	-9	-9	-9	49	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	 	1	1	0	0	0	0	1	1	0	0	0	1	Thinking 4 A Change	0	1	1	1	1	0	0	0	0	0	 	0
2	1	PCA035	 	CUSTODY TO COMMUNITY TRANSITIONAL RE-ENTRY PROGRAM - STOCKTON (CCTRP-STK)	1609 N WILSON WAY	STOCKTON	CA	95205	3119	B	1	1	0	0	0	1	0	0	0	0	0	 	6	 	2	2	 	5	2	2	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	50	0	50	0	0	0	0	0	0	0	22	0	12	0	8	0	2	0	1	0	0	0	5	0	0	0	 	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	50	0	0	0	0	0	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	50	0	50	0	0	0	 	50	0	0	0	0	0	-9	-9	-9	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	-9	-9	-9	-9	-9	-9	 	1	1	1	0	0	1	1	1	1	0	1	1	Parenting, family reunification, criminal thinking	0	0	0	1	0	1	1	1	1	0	 	0
2	1	PTX106	 	PLAINVIEW SERENITY CENTER, INC. (AMARILLO TRANSITIONAL TREATMENT CENTER)	9300 SE 3RD AVE	AMARILLO	TX	79118	6933	B	0	1	0	0	0	0	0	0	0	0	0	 	2	 	1	1	Plainview Serenity Center, Inc  DBA-House of Hope  DBA- Recovery Solutions  DBA:Amarillo Transitional Treatment Center	5	2	3	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	31	0	19	0	50	0	0	0	0	0	0	0	18	1	9	1	23	1	0	0	0	0	0	0	0	0	0	0	 	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	50	0	0	0	0	0	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	50	0	50	0	0	0	 	50	0	0	0	0	0	-9	-9	-9	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	10	1	-9	-9	-9	-9	-9	-9	 	1	1	0	1	0	1	1	1	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	 	1
2	1	PIA003	 	BEJE CLARK RESIDENTIAL CENTER	PO BOX 1226	MASON CITY	IA	50402	1226	B	1	0	0	0	0	1	0	0	0	0	0	 	6	 	1	1	Fort Dodge Residential Center, Marshalltown Residential Center	2	1	3	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	36	0	14	0	50	0	0	0	0	0	0	0	43	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	 	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	50	0	0	0	0	0	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	24	0	24	0	0	0	 	24	0	26	0	0	0	-9	-9	-9	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	32	0	-9	-9	-9	-9	-9	-9	 	1	1	0	0	0	1	1	1	0	0	0	0	 	0	0	0	1	0	0	0	0	0	0	 	0
2	1	PKY049	 	VOA HALFWAY HOUSE	1436 S SHELBY ST	LOUISVILLE	KY	40217	1107	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	1	This facility us operated by Volunteers of America of Kentucky	5	2	1	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	50	0	0	0	50	0	0	0	0	0	0	0	39	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	 	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	50	0	0	0	0	0	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	50	0	50	0	0	0	 	50	0	0	0	0	0	-9	-9	-9	50	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	 	1	1	0	0	0	0	1	1	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	 	1
2	1	PWA001	 	AHTANUM WORK RELEASE	2009 S 64TH AVE	YAKIMA	WA	98903	1025	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	1	WA DOC/Reentry/Work Release	5	2	3	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	45	0	6	0	51	0	0	0	0	0	0	0	28	0	2	0	18	0	3	0	0	0	0	0	0	0	0	0	 	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	39	0	0	0	12	0	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	51	0	51	0	0	0	 	51	0	0	0	0	0	-9	-9	-9	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	-9	-9	-9	-9	-9	-9	 	0	0	0	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	 	1
2	1	FSC268	 	AWS COLUMBIA RESIDENTIAL REENTRY CENTER	1218 BULL ST	COLUMBIA	SC	29201	3406	B	1	0	1	0	0	1	0	1	0	1	0	 	1	 	1	1	RRC FLORENCE, RRC CHARLESTON, RRC FAYETTEVILLE, RRC COLUMBIA	5	2	3	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	47	0	4	0	51	0	0	0	0	0	0	0	23	0	27	0	1	0	0	0	0	0	0	0	0	0	0	0	 	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	51	0	0	0	0	0	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	51	0	51	0	0	0	0	0	0	0	0	0	 	51	0	0	0	0	0	0	0	 	0	0	0	0	0	0	-9	-9	-9	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	 	1	1	0	1	1	1	1	1	1	0	1	1	TRANSITION CLASSES	0	0	0	1	1	0	1	0	1	0	 	0
2	1	FNC199	 	SOUTH RALEIGH REENTRY CENTER	312 TRYON RD	RALEIGH	NC	27603	3530	B	1	0	0	0	0	1	0	0	0	0	0	 	6	 	1	2	 	5	2	3	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	47	0	4	0	51	0	0	0	0	0	0	0	11	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	 	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	51	0	0	0	0	0	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	51	0	51	0	0	0	0	0	0	0	0	0	 	51	0	0	0	0	0	0	0	 	0	0	0	0	0	0	-9	-9	-9	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	4	0	-9	-9	-9	-9	-9	-9	 	1	1	1	0	0	0	1	1	1	0	1	0	 	0	0	0	1	0	0	0	0	0	0	 	0
2	1	POH036	 	OHIOLINK - LIMA	517 S MAIN ST	LIMA	OH	45804	1239	B	0	1	0	0	0	1	0	1	0	0	0	 	6	 	1	1	OhioLink: Toledo  Alvis: Price Hall, Dunning Hall, Breslin Hall, ACRP Long Street, Alum Creek, Jackson Pike	5	2	1	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	51	0	0	0	51	0	0	0	0	0	0	0	38	0	8	0	0	0	0	0	1	0	0	0	4	0	0	0	 	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	51	0	0	0	0	0	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	49	0	49	0	0	0	 	49	0	2	0	0	0	-9	-9	-9	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	30	0	-9	-9	-9	-9	-9	-9	 	1	1	1	0	0	1	1	1	1	0	0	0	 	0	0	0	1	0	0	1	0	1	0	 	0
2	1	PCT002	 	BISHOP HOUSE - NEW OPPORTUNITIES INC.	31 BISHOP ST	WATERBURY	CT	06704	3509	B	0	0	0	0	0	1	0	0	0	0	0	 	6	 	1	2	 	5	2	1	-9	-9	 	-9	-9	-9	-4	-4	-4	-4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	51	0	0	0	51	0	0	0	0	0	0	0	16	0	20	0	15	0	0	0	0	0	0	0	0	0	0	0	 	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	51	0	0	0	0	0	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	51	0	51	0	0	0	 	51	0	0	0	0	0	-9	-9	-9	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	18	1	-9	-9	-9	-9	-9	-9	 	1	1	0	1	0	1	1	1	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	 	1
